-43406.78378378379,-16060.51
-43346.91691691692,-16038.35925925926
-43287.05005005005,-16016.208518518519
-43227.18318318318,-15994.057777777776
-43167.31631631632,-15971.907037037037
-43107.44944944945,-15949.756296296297
-43047.58258258258,-15927.605555555554
-42987.71571571572,-15905.454814814817
-42927.84884884885,-15883.304074074074
-42867.98198198198,-15861.153333333334
-42808.11511511511,-15839.002592592591
-42748.248248248245,-15816.85185185185
-42688.38138138138,-15794.701111111111
-42628.514514514514,-15772.55037037037
-42568.647647647645,-15750.399629629628
-42508.780780780784,-15728.24888888889
-42448.913913913915,-15706.098148148149
-42389.04704704705,-15683.947407407408
-42329.18018018018,-15661.796666666665
-42269.313313313316,-15639.645925925926
-42209.44644644645,-15617.495185185186
-42149.57957957958,-15595.344444444443
-42089.71271271272,-15573.193703703704
-42029.84584584585,-15551.042962962963
-41969.97897897898,-15528.892222222223
-41910.11211211211,-15506.74148148148
-41850.24524524524,-15484.59074074074
-41790.37837837838,-15462.44
-41730.51151151151,-15440.28925925926
-41670.64464464464,-15418.138518518517
-41610.77777777778,-15395.987777777778
-41550.91091091091,-15373.837037037038
-41491.04404404404,-15351.686296296295
-41431.177177177175,-15329.535555555554
-41371.31031031031,-15307.384814814815
-41311.443443443444,-15285.234074074075
-41251.576576576575,-15263.083333333332
-41191.709709709714,-15240.932592592593
-41131.842842842845,-15218.781851851852
-41071.975975975976,-15196.631111111112
-41012.10910910911,-15174.48037037037
-40952.24224224224,-15152.329629629628
-40892.37537537538,-15130.17888888889
-40832.50850850851,-15108.028148148149
-40772.64164164164,-15085.877407407406
-40712.77477477478,-15063.726666666667
-40652.90790790791,-15041.575925925927
-40593.04104104104,-15019.425185185184
-40533.17417417417,-14997.274444444443
-40473.30730730731,-14975.123703703704
-40413.44044044044,-14952.972962962964
-40353.57357357357,-14930.822222222221
-40293.70670670671,-14908.671481481482
-40233.83983983984,-14886.520740740742
-40173.97297297297,-14864.37
-40114.106106106105,-14842.219259259258
-40054.239239239236,-14820.068518518518
-39994.372372372374,-14797.917777777779
-39934.505505505505,-14775.767037037036
-39874.63863863864,-14753.616296296295
-39814.771771771775,-14731.465555555556
-39754.904904904906,-14709.314814814816
-39695.03803803804,-14687.164074074073
-39635.17117117117,-14665.013333333332
-39575.30430430431,-14642.862592592594
-39515.43743743744,-14620.711851851853
-39455.57057057057,-14598.56111111111
-39395.70370370371,-14576.410370370371
-39335.83683683684,-14554.25962962963
-39275.96996996997,-14532.108888888888
-39216.1031031031,-14509.958148148147
-39156.23623623623,-14487.807407407407
-39096.36936936937,-14465.656666666668
-39036.5025025025,-14443.505925925925
-38976.635635635634,-14421.355185185184
-38916.76876876877,-14399.204444444445
-38856.9019019019,-14377.053703703705
-38797.035035035035,-14354.902962962962
-38737.168168168166,-14332.752222222221
-38677.301301301304,-14310.601481481483
-38617.434434434435,-14288.450740740742
-38557.56756756757,-14266.3
-38497.700700700705,-14244.14925925926
-38437.833833833836,-14221.99851851852
-38377.96696696697,-14199.847777777777
-38318.1001001001,-14177.697037037036
-38258.23323323323,-14155.546296296296
-38198.36636636637,-14133.395555555557
-38138.4994994995,-14111.244814814814
-38078.63263263263,-14089.094074074073
-38018.76576576577,-14066.943333333335
-37958.8988988989,-14044.792592592594
-37899.03203203203,-14022.641851851851
-37839.16516516516,-14000.49111111111
-37779.2982982983,-13978.340370370372
-37719.43143143143,-13956.189629629629
-37659.56456456456,-13934.038888888888
-37599.6976976977,-13911.88814814815
-37539.83083083083,-13889.737407407409
-37479.963963963964,-13867.586666666666
-37420.097097097096,-13845.435925925925
-37360.23023023023,-13823.285185185185
-37300.363363363365,-13801.134444444446
-37240.4964964965,-13778.983703703703
-37180.62962962963,-13756.832962962962
-37120.762762762766,-13734.682222222224
-37060.8958958959,-13712.531481481481
-37001.02902902903,-13690.38074074074
-36941.16216216216,-13668.23
-36881.2952952953,-13646.07925925926
-36821.42842842843,-13623.928518518518
-36761.56156156156,-13601.777777777777
-36701.6946946947,-13579.627037037038
-36641.82782782783,-13557.476296296298
-36581.96096096096,-13535.325555555555
-36522.09409409409,-13513.174814814814
-36462.227227227224,-13491.024074074072
-36402.36036036036,-13468.873333333335
-36342.49349349349,-13446.722592592592
-36282.626626626625,-13424.571851851852
-36222.75975975976,-13402.421111111113
-36162.892892892894,-13380.27037037037
-36103.026026026026,-13358.11962962963
-36043.15915915916,-13335.968888888889
-35983.292292292295,-13313.81814814815
-35923.42542542543,-13291.667407407407
-35863.55855855856,-13269.516666666666
-35803.691691691696,-13247.365925925928
-35743.82482482483,-13225.215185185187
-35683.95795795796,-13203.064444444444
-35624.09109109109,-13180.913703703704
-35564.22422422422,-13158.762962962961
-35504.35735735736,-13136.612222222222
-35444.49049049049,-13114.461481481481
-35384.62362362362,-13092.31074074074
-35324.75675675676,-13070.160000000002
-35264.88988988989,-13048.00925925926
-35205.02302302302,-13025.858518518518
-35145.156156156154,-13003.707777777778
-35085.28928928929,-12981.557037037039
-35025.42242242242,-12959.406296296296
-34965.555555555555,-12937.255555555555
-34905.68868868869,-12915.104814814817
-34845.821821821824,-12892.954074074074
-34785.954954954956,-12870.803333333333
-34726.08808808809,-12848.652592592593
-34666.22122122122,-12826.50185185185
-34606.35435435436,-12804.351111111111
-34546.48748748749,-12782.20037037037
-34486.62062062062,-12760.04962962963
-34426.75375375376,-12737.89888888889
-34366.88688688689,-12715.748148148148
-34307.02002002002,-12693.597407407407
-34247.15315315315,-12671.446666666665
-34187.28628628629,-12649.295925925928
-34127.41941941942,-12627.145185185185
-34067.55255255255,-12604.994444444445
-34007.68568568569,-12582.843703703706
-33947.81881881882,-12560.692962962963
-33887.95195195195,-12538.542222222222
-33828.085085085084,-12516.391481481482
-33768.218218218215,-12494.240740740739
-33708.35135135135,-12472.09
-33648.484484484485,-12449.93925925926
-33588.617617617616,-12427.788518518517
-33528.750750750754,-12405.63777777778
-33468.883883883886,-12383.487037037037
-33409.01701701702,-12361.336296296296
-33349.15015015015,-12339.185555555554
-33289.28328328329,-12317.034814814815
-33229.41641641642,-12294.884074074074
-33169.54954954955,-12272.733333333334
-33109.68268268269,-12250.582592592595
-33049.81581581582,-12228.431851851852
-32989.94894894895,-12206.281111111111
-32930.08208208208,-12184.13037037037
-32870.21521521521,-12161.979629629628
-32810.34834834835,-12139.82888888889
-32750.48148148148,-12117.678148148148
-32690.614614614613,-12095.527407407406
-32630.747747747748,-12073.376666666667
-32570.880880880883,-12051.225925925926
-32511.014014014014,-12029.075185185186
-32451.14714714715,-12006.924444444445
-32391.280280280283,-11984.773703703704
-32331.413413413415,-11962.622962962963
-32271.546546546546,-11940.472222222223
-32211.67967967968,-11918.321481481482
-32151.812812812816,-11896.170740740741
-32091.945945945947,-11874.02
-32032.079079079078,-11851.869259259258
-31972.212212212213,-11829.718518518519
-31912.345345345348,-11807.567777777778
-31852.47847847848,-11785.417037037038
-31792.611611611614,-11763.266296296297
-31732.744744744745,-11741.115555555556
-31672.87787787788,-11718.964814814815
-31613.01101101101,-11696.814074074075
-31553.144144144146,-11674.663333333334
-31493.277277277277,-11652.512592592593
-31433.41041041041,-11630.361851851852
-31373.543543543543,-11608.21111111111
-31313.676676676678,-11586.060370370371
-31253.80980980981,-11563.909629629628
-31193.942942942944,-11541.75888888889
-31134.076076076075,-11519.608148148147
-31074.20920920921,-11497.457407407408
-31014.342342342345,-11475.306666666667
-30954.475475475476,-11453.155925925927
-30894.60860860861,-11431.005185185186
-30834.741741741742,-11408.854444444445
-30774.874874874877,-11386.703703703704
-30715.008008008008,-11364.552962962964
-30655.141141141143,-11342.402222222223
-30595.274274274274,-11320.25148148148
-30535.40740740741,-11298.100740740741
-30475.54054054054,-11275.949999999999
-30415.673673673675,-11253.79925925926
-30355.806806806806,-11231.648518518517
-30295.93993993994,-11209.497777777779
-30236.073073073072,-11187.347037037036
-30176.206206206207,-11165.196296296297
-30116.33933933934,-11143.045555555556
-30056.472472472473,-11120.894814814816
-29996.605605605608,-11098.744074074075
-29936.73873873874,-11076.593333333334
-29876.871871871874,-11054.442592592593
-29817.005005005005,-11032.29185185185
-29757.13813813814,-11010.141111111112
-29697.27127127127,-10987.99037037037
-29637.404404404406,-10965.83962962963
-29577.537537537537,-10943.688888888888
-29517.670670670672,-10921.538148148149
-29457.803803803803,-10899.387407407406
-29397.936936936938,-10877.236666666668
-29338.07007007007,-10855.085925925925
-29278.203203203204,-10832.935185185186
-29218.33633633634,-10810.784444444445
-29158.46946946947,-10788.633703703703
-29098.602602602605,-10766.482962962964
-29038.735735735736,-10744.332222222221
-28978.86886886887,-10722.181481481482
-28919.002002002002,-10700.03074074074
-28859.135135135137,-10677.880000000001
-28799.268268268268,-10655.729259259258
-28739.401401401403,-10633.57851851852
-28679.534534534534,-10611.427777777777
-28619.66766766767,-10589.277037037038
-28559.8008008008,-10567.126296296296
-28499.933933933935,-10544.975555555557
-28440.067067067066,-10522.824814814814
-28380.2002002002,-10500.674074074073
-28320.333333333336,-10478.523333333334
-28260.466466466467,-10456.372592592592
-28200.5995995996,-10434.221851851853
-28140.732732732733,-10412.07111111111
-28080.865865865868,-10389.920370370372
-28020.998998999,-10367.769629629629
-27961.132132132134,-10345.61888888889
-27901.265265265265,-10323.468148148148
-27841.3983983984,-10301.317407407409
-27781.53153153153,-10279.166666666666
-27721.664664664666,-10257.015925925927
-27661.797797797797,-10234.865185185185
-27601.930930930932,-10212.714444444444
-27542.064064064063,-10190.563703703703
-27482.197197197198,-10168.412962962962
-27422.330330330333,-10146.262222222223
-27362.463463463464,-10124.111481481481
-27302.5965965966,-10101.960740740742
-27242.72972972973,-10079.81
-27182.862862862865,-10057.65925925926
-27122.995995995996,-10035.508518518518
-27063.12912912913,-10013.35777777778
-27003.262262262262,-9991.207037037037
-26943.395395395397,-9969.056296296296
-26883.528528528528,-9946.905555555555
-26823.661661661663,-9924.754814814814
-26763.794794794794,-9902.604074074074
-26703.92792792793,-9880.453333333333
-26644.06106106106,-9858.302592592592
-26584.194194194195,-9836.151851851851
-26524.32732732733,-9814.001111111113
-26464.46046046046,-9791.85037037037
-26404.593593593596,-9769.699629629631
-26344.726726726727,-9747.548888888889
-26284.859859859862,-9725.39814814815
-26224.992992992993,-9703.247407407407
-26165.126126126128,-9681.096666666666
-26105.25925925926,-9658.945925925926
-26045.392392392394,-9636.795185185185
-25985.525525525525,-9614.644444444444
-25925.65865865866,-9592.493703703703
-25865.79179179179,-9570.342962962963
-25805.924924924926,-9548.192222222222
-25746.058058058057,-9526.041481481481
-25686.191191191192,-9503.89074074074
-25626.324324324327,-9481.740000000002
-25566.457457457458,-9459.589259259259
-25506.590590590593,-9437.43851851852
-25446.723723723724,-9415.287777777778
-25386.85685685686,-9393.137037037037
-25326.98998998999,-9370.986296296296
-25267.123123123125,-9348.835555555555
-25207.256256256256,-9326.684814814815
-25147.38938938939,-9304.534074074074
-25087.522522522522,-9282.383333333333
-25027.655655655657,-9260.232592592592
-24967.78878878879,-9238.081851851852
-24907.921921921923,-9215.931111111111
-24848.055055055054,-9193.78037037037
-24788.18818818819,-9171.62962962963
-24728.321321321324,-9149.478888888889
-24668.454454454455,-9127.328148148148
-24608.58758758759,-9105.177407407407
-24548.72072072072,-9083.026666666667
-24488.853853853856,-9060.875925925926
-24428.986986986987,-9038.725185185185
-24369.120120120122,-9016.574444444444
-24309.253253253253,-8994.423703703704
-24249.386386386388,-8972.272962962963
-24189.51951951952,-8950.122222222222
-24129.652652652654,-8927.971481481482
-24069.785785785785,-8905.82074074074
-24009.91891891892,-8883.67
-23950.05205205205,-8861.51925925926
-23890.185185185186,-8839.368518518519
-23830.31831831832,-8817.217777777778
-23770.451451451452,-8795.067037037037
-23710.584584584587,-8772.916296296296
-23650.71771771772,-8750.765555555556
-23590.850850850853,-8728.614814814815
-23530.983983983984,-8706.464074074074
-23471.11711711712,-8684.313333333334
-23411.25025025025,-8662.162592592593
-23351.383383383385,-8640.011851851852
-23291.516516516516,-8617.861111111111
-23231.64964964965,-8595.71037037037
-23171.782782782782,-8573.55962962963
-23111.915915915917,-8551.40888888889
-23052.04904904905,-8529.258148148148
-22992.182182182183,-8507.107407407408
-22932.315315315318,-8484.956666666667
-22872.44844844845,-8462.805925925926
-22812.581581581584,-8440.655185185185
-22752.714714714715,-8418.504444444445
-22692.84784784785,-8396.353703703704
-22632.98098098098,-8374.202962962963
-22573.114114114116,-8352.052222222223
-22513.247247247247,-8329.901481481482
-22453.380380380382,-8307.750740740741
-22393.513513513513,-8285.6
-22333.646646646648,-8263.44925925926
-22273.77977977978,-8241.298518518519
-22213.912912912914,-8219.147777777778
-22154.046046046045,-8196.997037037037
-22094.17917917918,-8174.846296296297
-22034.312312312315,-8152.695555555557
-21974.445445445446,-8130.544814814815
-21914.57857857858,-8108.3940740740745
-21854.711711711712,-8086.243333333334
-21794.844844844847,-8064.092592592593
-21734.97797797798,-8041.941851851851
-21675.111111111113,-8019.791111111112
-21615.244244244244,-7997.64037037037
-21555.37737737738,-7975.48962962963
-21495.51051051051,-7953.3388888888885
-21435.643643643645,-7931.188148148149
-21375.776776776776,-7909.037407407407
-21315.90990990991,-7886.886666666667
-21256.043043043042,-7864.735925925926
-21196.176176176177,-7842.585185185186
-21136.309309309312,-7820.434444444445
-21076.442442442443,-7798.283703703704
-21016.575575575578,-7776.132962962964
-20956.70870870871,-7753.982222222222
-20896.841841841844,-7731.831481481482
-20836.974974974975,-7709.6807407407405
-20777.10810810811,-7687.530000000001
-20717.24124124124,-7665.379259259259
-20657.374374374376,-7643.228518518519
-20597.507507507507,-7621.077777777778
-20537.640640640642,-7598.927037037038
-20477.773773773773,-7576.776296296296
-20417.90690690691,-7554.625555555556
-20358.04004004004,-7532.474814814815
-20298.173173173174,-7510.324074074075
-20238.30630630631,-7488.173333333334
-20178.43943943944,-7466.022592592592
-20118.572572572575,-7443.871851851853
-20058.705705705706,-7421.721111111111
-19998.83883883884,-7399.570370370371
-19938.971971971972,-7377.4196296296295
-19879.105105105107,-7355.26888888889
-19819.23823823824,-7333.118148148148
-19759.371371371373,-7310.967407407408
-19699.504504504504,-7288.816666666667
-19639.63763763764,-7266.665925925927
-19579.77077077077,-7244.515185185185
-19519.903903903905,-7222.364444444445
-19460.037037037036,-7200.213703703704
-19400.17017017017,-7178.062962962963
-19340.303303303306,-7155.912222222223
-19280.436436436437,-7133.7614814814815
-19220.569569569572,-7111.610740740742
-19160.702702702703,-7089.46
-19100.83583583584,-7067.30925925926
-19040.96896896897,-7045.158518518519
-18981.102102102104,-7023.007777777779
-18921.235235235235,-7000.857037037037
-18861.36836836837,-6978.706296296297
-18801.5015015015,-6956.555555555556
-18741.634634634636,-6934.404814814815
-18681.767767767768,-6912.254074074074
-18621.900900900902,-6890.1033333333335
-18562.034034034034,-6867.952592592593
-18502.16716716717,-6845.801851851852
-18442.300300300303,-6823.651111111112
-18382.433433433434,-6801.500370370371
-18322.56656656657,-6779.349629629631
-18262.6996996997,-6757.198888888889
-18202.832832832835,-6735.048148148149
-18142.965965965966,-6712.897407407408
-18083.0990990991,-6690.746666666668
-18023.232232232232,-6668.595925925926
-17963.365365365367,-6646.445185185185
-17903.4984984985,-6624.294444444445
-17843.631631631633,-6602.143703703704
-17783.764764764765,-6579.992962962963
-17723.8978978979,-6557.8422222222225
-17664.03103103103,-6535.691481481481
-17604.164164164165,-6513.540740740741
-17544.2972972973,-6491.390000000001
-17484.43043043043,-6469.23925925926
-17424.563563563566,-6447.08851851852
-17364.696696696697,-6424.937777777778
-17304.829829829832,-6402.787037037038
-17244.962962962964,-6380.636296296297
-17185.0960960961,-6358.485555555556
-17125.22922922923,-6336.334814814815
-17065.362362362364,-6314.1840740740745
-17005.495495495496,-6292.033333333333
-16945.62862862863,-6269.882592592593
-16885.76176176176,-6247.731851851851
-16825.894894894896,-6225.581111111112
-16766.028028028028,-6203.43037037037
-16706.161161161162,-6181.27962962963
-16646.294294294297,-6159.12888888889
-16586.42742742743,-6136.978148148149
-16526.560560560563,-6114.827407407408
-16466.693693693695,-6092.676666666667
-16406.82682682683,-6070.5259259259265
-16346.95995995996,-6048.375185185186
-16287.093093093095,-6026.224444444445
-16227.226226226227,-6004.073703703703
-16167.359359359361,-5981.9229629629635
-16107.492492492493,-5959.772222222222
-16047.625625625627,-5937.621481481482
-15987.758758758759,-5915.47074074074
-15927.891891891893,-5893.320000000001
-15868.025025025025,-5871.169259259259
-15808.15815815816,-5849.018518518519
-15748.291291291294,-5826.867777777778
-15688.424424424426,-5804.717037037038
-15628.55755755756,-5782.566296296297
-15568.690690690692,-5760.415555555556
-15508.823823823826,-5738.2648148148155
-15448.956956956958,-5716.114074074074
-15389.090090090089,-5693.963333333333
-15329.223223223227,-5671.812592592594
-15269.356356356358,-5649.661851851853
-15209.48948948949,-5627.511111111111
-15149.62262262262,-5605.360370370369
-15089.75575575576,-5583.209629629631
-15029.88888888889,-5561.05888888889
-14970.022022022022,-5538.908148148148
-14910.155155155153,-5516.757407407406
-14850.288288288291,-5494.6066666666675
-14790.421421421423,-5472.455925925926
-14730.554554554554,-5450.305185185185
-14670.687687687692,-5428.154444444446
-14610.820820820823,-5406.003703703705
-14550.953953953955,-5383.852962962963
-14491.087087087086,-5361.702222222221
-14431.220220220224,-5339.551481481483
-14371.353353353355,-5317.400740740742
-14311.486486486487,-5295.25
-14251.619619619618,-5273.099259259258
-14191.752752752756,-5250.948518518519
-14131.885885885888,-5228.797777777779
-14072.019019019019,-5206.647037037037
-14012.15215215215,-5184.496296296295
-13952.285285285288,-5162.3455555555565
-13892.41841841842,-5140.194814814815
-13832.55155155155,-5118.044074074074
-13772.68468468469,-5095.893333333335
-13712.81781781782,-5073.742592592594
-13652.950950950952,-5051.591851851852
-13593.084084084083,-5029.44111111111
-13533.217217217221,-5007.290370370371
-13473.350350350353,-4985.139629629631
-13413.483483483484,-4962.988888888889
-13353.616616616615,-4940.838148148147
-13293.749749749753,-4918.6874074074085
-13233.882882882885,-4896.536666666667
-13174.016016016016,-4874.385925925926
-13114.149149149147,-4852.2351851851845
-13054.282282282285,-4830.084444444446
-12994.415415415417,-4807.933703703704
-12934.548548548548,-4785.782962962962
-12874.681681681686,-4763.632222222224
-12814.814814814818,-4741.481481481483
-12754.947947947949,-4719.330740740741
-12695.08108108108,-4697.179999999999
-12635.214214214218,-4675.0292592592605
-12575.34734734735,-4652.878518518519
-12515.48048048048,-4630.727777777778
-12455.613613613612,-4608.5770370370365
-12395.74674674675,-4586.426296296298
-12335.879879879882,-4564.275555555556
-12276.013013013013,-4542.124814814814
-12216.146146146144,-4519.9740740740735
-12156.279279279282,-4497.823333333335
-12096.412412412414,-4475.672592592593
-12036.545545545545,-4453.521851851851
-11976.678678678683,-4431.371111111112
-11916.811811811815,-4409.220370370372
-11856.944944944946,-4387.06962962963
-11797.078078078077,-4364.918888888888
-11737.211211211215,-4342.7681481481495
-11677.344344344347,-4320.617407407408
-11617.477477477478,-4298.466666666667
-11557.610610610609,-4276.3159259259255
-11497.743743743747,-4254.165185185187
-11437.876876876879,-4232.014444444445
-11378.01001001001,-4209.863703703703
-11318.143143143141,-4187.712962962963
-11258.27627627628,-4165.562222222224
-11198.40940940941,-4143.411481481482
-11138.542542542542,-4121.26074074074
-11078.67567567568,-4099.1100000000015
-11018.808808808812,-4076.9592592592603
-10958.941941941943,-4054.8085185185187
-10899.075075075074,-4032.6577777777775
-10839.208208208212,-4010.5070370370386
-10779.341341341344,-3988.356296296297
-10719.474474474475,-3966.2055555555557
-10659.607607607606,-3944.054814814814
-10599.740740740745,-3921.904074074075
-10539.873873873876,-3899.753333333334
-10480.007007007007,-3877.6025925925924
-10420.140140140138,-3855.451851851851
-10360.273273273277,-3833.3011111111123
-10300.406406406408,-3811.1503703703706
-10240.539539539539,-3788.9996296296295
-10180.672672672677,-3766.8488888888905
-10120.805805805809,-3744.6981481481494
-10060.93893893894,-3722.5474074074077
-10001.072072072071,-3700.396666666666
-9941.20520520521,-3678.2459259259276
-9881.33833833834,-3656.095185185186
-9821.471471471472,-3633.9444444444443
-9761.604604604603,-3611.793703703703
-9701.737737737742,-3589.6429629629642
-9641.870870870873,-3567.492222222223
-9582.004004004004,-3545.3414814814814
-9522.137137137135,-3523.19074074074
-9462.270270270274,-3501.0400000000013
-9402.403403403405,-3478.8892592592597
-9342.536536536536,-3456.7385185185185
-9282.669669669674,-3434.5877777777796
-9222.802802802806,-3412.437037037038
-9162.935935935937,-3390.2862962962968
-9103.069069069068,-3368.135555555555
-9043.202202202207,-3345.984814814816
-8983.335335335338,-3323.834074074075
-8923.468468468469,-3301.6833333333334
-8863.6016016016,-3279.532592592592
-8803.734734734739,-3257.3818518518533
-8743.86786786787,-3235.2311111111117
-8684.001001001001,-3213.0803703703705
-8624.134134134132,-3190.929629629629
-8564.26726726727,-3168.77888888889
-8504.400400400402,-3146.6281481481487
-8444.533533533533,-3124.477407407407
-8384.666666666672,-3102.3266666666686
-8324.799799799803,-3080.175925925927
-8264.932932932934,-3058.0251851851854
-8205.066066066065,-3035.874444444444
-8145.199199199204,-3013.7237037037053
-8085.332332332335,-2991.5729629629636
-8025.465465465466,-2969.4222222222224
-7965.598598598597,-2947.271481481481
-7905.731731731736,-2925.1207407407423
-7845.864864864867,-2902.9700000000007
-7785.997997997998,-2880.819259259259
-7726.131131131129,-2858.668518518518
-7666.264264264268,-2836.517777777779
-7606.397397397399,-2814.3670370370373
-7546.53053053053,-2792.216296296296
-7486.663663663669,-2770.0655555555572
-7426.7967967968,-2747.914814814816
-7366.929929929931,-2725.7640740740744
-7307.063063063062,-2703.613333333333
-7247.196196196201,-2681.4625925925943
-7187.329329329332,-2659.3118518518527
-7127.462462462463,-2637.1611111111115
-7067.595595595594,-2615.01037037037
-7007.728728728733,-2592.859629629631
-6947.861861861864,-2570.7088888888898
-6887.994994994995,-2548.558148148148
-6828.128128128126,-2526.4074074074065
-6768.261261261265,-2504.256666666668
-6708.394394394396,-2482.1059259259264
-6648.527527527527,-2459.955185185185
-6588.660660660666,-2437.8044444444463
-6528.793793793797,-2415.6537037037047
-6468.926926926928,-2393.5029629629635
-6409.060060060059,-2371.352222222222
-6349.193193193198,-2349.201481481483
-6289.326326326329,-2327.0507407407417
-6229.45945945946,-2304.9
-6169.592592592591,-2282.749259259259
-6109.72572572573,-2260.59851851852
-6049.858858858861,-2238.4477777777784
-5989.991991991992,-2216.297037037037
-5930.125125125123,-2194.1462962962955
-5870.258258258262,-2171.9955555555566
-5810.391391391393,-2149.8448148148154
-5750.524524524524,-2127.694074074074
-5690.657657657663,-2105.5433333333353
-5630.790790790794,-2083.3925925925937
-5570.923923923925,-2061.241851851852
-5511.057057057056,-2039.0911111111109
-5451.190190190195,-2016.940370370372
-5391.323323323326,-1994.7896296296306
-5331.456456456457,-1972.6388888888891
-5271.589589589588,-1950.4881481481477
-5211.722722722727,-1928.3374074074088
-5151.855855855858,-1906.1866666666674
-5091.988988988989,-1884.035925925926
-5032.12212212212,-1861.8851851851846
-4972.255255255259,-1839.7344444444457
-4912.38838838839,-1817.5837037037043
-4852.521521521521,-1795.4329629629628
-4792.65465465466,-1773.2822222222242
-4732.787787787791,-1751.1314814814825
-4672.920920920922,-1728.980740740741
-4613.054054054053,-1706.8299999999997
-4553.187187187192,-1684.679259259261
-4493.320320320323,-1662.5285185185194
-4433.453453453454,-1640.377777777778
-4373.586586586585,-1618.2270370370366
-4313.719719719724,-1596.0762962962979
-4253.852852852855,-1573.9255555555562
-4193.985985985986,-1551.7748148148148
-4134.119119119117,-1529.6240740740734
-4074.252252252256,-1507.4733333333347
-4014.385385385387,-1485.322592592593
-3954.5185185185182,-1463.1718518518517
-3894.6516516516567,-1441.021111111113
-3834.784784784788,-1418.8703703703716
-3774.917917917919,-1396.7196296296302
-3715.0510510510503,-1374.5688888888885
-3655.184184184189,-1352.4181481481498
-3595.31731731732,-1330.2674074074084
-3535.450450450451,-1308.116666666667
-3475.5835835835824,-1285.9659259259254
-3415.716716716721,-1263.8151851851867
-3355.849849849852,-1241.6644444444453
-3295.9829829829832,-1219.5137037037039
-3236.1161161161144,-1197.3629629629622
-3176.249249249253,-1175.2122222222235
-3116.382382382384,-1153.0614814814821
-3056.5155155155153,-1130.9107407407407
-2996.6486486486538,-1108.7600000000018
-2936.781781781785,-1086.6092592592604
-2876.914914914916,-1064.458518518519
-2817.0480480480473,-1042.3077777777776
-2757.181181181186,-1020.1570370370388
-2697.314314314317,-998.0062962962973
-2637.447447447448,-975.8555555555558
-2577.5805805805794,-953.7048148148143
-2517.713713713718,-931.5540740740756
-2457.846846846849,-909.4033333333341
-2397.9799799799803,-887.2525925925927
-2338.1131131131115,-865.1018518518513
-2278.24624624625,-842.9511111111125
-2218.379379379381,-820.800370370371
-2158.5125125125123,-798.6496296296295
-2098.645645645651,-776.4988888888907
-2038.778778778782,-754.3481481481493
